index,trans_date_trans_time,cc_num,device_os,merchant,amt,trans_num,unix_time,is_fraud
26132,2024-02-13 23:41:33.150788,9297907707489213,other,Merchant_24,385.27,TRANS_347597,1708941340,0
26133,2023-12-01 05:14:15.150917,9449900287862324,nan,Merchant_53,273.23,TRANS_384625,1708417483,0
26134,2023-11-06 19:27:18.151036,1749703281484585,nan,Merchant_10,319.93,TRANS_638711,1703332724,0
26135,2024-05-27 06:18:41.151187,7577690275618010,nan,Merchant_84,442.94,TRANS_333223,1710311893,0
26136,2024-10-08 21:46:35.151338,4702056587136712,nan,Merchant_87,305.64,TRANS_535423,1701013232,0
26137,2024-05-05 21:45:44.151519,8538683793706952,other,Merchant_35,23.31,TRANS_511166,1699504231,0
26138,2024-09-06 23:02:56.151698,6452593798881681,X11,Merchant_23,1.91,TRANS_644092,1714585619,0
26139,2024-08-16 13:08:37.151885,7806070800679805,Windows,Merchant_63,254.05,TRANS_437147,1721609575,0
26140,2023-12-04 20:40:54.152017,9859408674639534,nan,Merchant_34,412.74,TRANS_541112,1707188292,0
26141,2023-11-01 08:35:57.152163,8271493014183141,nan,Merchant_1,185.88,TRANS_414935,1727145230,0
26142,2024-01-04 12:07:01.152315,9449900287862324,nan,Merchant_55,257.16,TRANS_614945,1710232433,0
26143,2024-03-15 15:17:05.152434,4702056587136712,nan,Merchant_77,400.93,TRANS_429993,1708728890,0
26144,2024-02-24 11:32:24.152587,2762537615033297,nan,Merchant_13,343.59,TRANS_650787,1711483502,0
26145,2024-08-12 20:09:11.152710,2594497800523130,macOS,Merchant_3,110.43,TRANS_200669,1712311654,0
26146,2024-04-09 09:07:08.152820,5376627803764337,Windows,Merchant_32,297.86,TRANS_860224,1708890486,0
26147,2024-06-15 16:43:14.152929,3069163699237907,nan,Merchant_15,59.16,TRANS_317933,1713042412,0
26148,2023-12-18 07:13:12.153037,9859408674639534,other,Merchant_22,398.97,TRANS_171352,1718269587,0
26149,2023-12-31 09:00:40.153145,3530953117040257,nan,Merchant_3,337.11,TRANS_943601,1721437481,0
26150,2023-12-26 21:58:59.153254,1848614961725131,macOS,Merchant_81,349.66,TRANS_525061,1707290365,0
26151,2024-06-18 18:48:26.153441,7841160067409545,Linux,Merchant_14,470.47,TRANS_582531,1710830002,0
26152,2024-10-24 15:15:58.153580,4702056587136712,nan,Merchant_58,486.05,TRANS_898613,1714004648,0
26153,2024-05-16 09:48:52.153742,1228287482773221,nan,Merchant_54,134.68,TRANS_385420,1718650333,0
26154,2024-05-18 13:28:23.153862,1749703281484585,nan,Merchant_36,156.28,TRANS_393648,1711708335,0
26155,2024-04-09 05:48:31.153989,4936974159985826,nan,Merchant_35,360.25,TRANS_242469,1727994531,0
26156,2024-08-27 19:09:47.154161,2085288072766022,other,Merchant_56,140.54,TRANS_131368,1722846701,0
26157,2024-10-21 02:35:31.154322,4978917114119285,nan,Merchant_71,461.78,TRANS_742915,1708844055,0
26158,2024-03-12 22:06:18.154491,2703762170382222,nan,Merchant_58,143.83,TRANS_873594,1713717205,0
26159,2024-07-14 06:49:16.154654,7577690275618010,nan,Merchant_64,491.79,TRANS_911332,1729860460,0
26160,2024-05-28 06:08:33.154821,2039948905931857,macOS,Merchant_25,443.48,TRANS_379769,1721985837,0
26161,2024-01-09 01:27:08.154984,6672051726755609,nan,Merchant_91,54.55,TRANS_392888,1714751158,0
26162,2023-12-11 19:21:54.155124,1951111219654508,nan,Merchant_95,477.99,TRANS_547712,1706372914,0
26163,2024-03-07 19:02:27.155241,1135476141630558,Linux,Merchant_20,346.02,TRANS_532363,1729902310,0
26164,2024-03-01 01:34:34.155374,7315730726537328,macOS,Merchant_78,269.2,TRANS_225339,1726340199,0
26165,2024-05-09 01:33:22.155487,3500063546390073,macOS,Merchant_84,320.61,TRANS_123052,1706720635,0
26166,2024-03-19 15:26:54.155594,9869406508582321,nan,Merchant_11,9.95,TRANS_908676,1729845988,0
26167,2023-11-10 00:41:23.155703,1524881038986874,nan,Merchant_2,20.9,TRANS_559995,1724089520,0
26168,2023-12-30 21:23:44.155836,9812171407923350,other,Merchant_50,106.4,TRANS_137664,1715452713,0
26169,2024-06-01 16:26:28.155992,5713842981222118,nan,Merchant_73,373.05,TRANS_533237,1705248039,0
26170,2024-06-10 22:46:51.156114,5376627803764337,Linux,Merchant_41,80.86,TRANS_809870,1720401659,0
26171,2024-05-06 23:53:11.156223,8641709210789460,nan,Merchant_94,256.03,TRANS_617886,1704229485,0
26172,2024-09-25 03:39:48.156332,9888098878441591,nan,Merchant_21,380.81,TRANS_541020,1706434017,0
26173,2024-06-13 12:58:00.156438,6080363012501242,nan,Merchant_3,187.29,TRANS_634491,1709676520,0
26174,2023-12-03 12:26:14.156546,9913590022909514,Windows,Merchant_49,193.52,TRANS_951393,1718951541,0
26175,2024-10-08 21:28:32.156652,7905548492308846,nan,Merchant_63,18.4,TRANS_817587,1704543343,0
26176,2024-08-25 21:12:03.156810,1749703281484585,nan,Merchant_34,85.36,TRANS_965011,1725290210,0
26177,2024-05-25 15:59:49.156967,2594497800523130,nan,Merchant_54,477.35,TRANS_676688,1705365687,0
26178,2024-09-19 01:47:01.157099,5683588910067478,nan,Merchant_52,133.05,TRANS_283479,1724339963,0
26179,2024-03-05 13:00:54.157211,2660874889102052,Windows,Merchant_46,108.05,TRANS_289715,1709895847,0
26180,2023-11-15 08:10:53.157320,1297747970411551,Windows,Merchant_58,431.22,TRANS_512235,1701610488,0
26181,2023-11-01 12:15:19.157429,1535535839834313,nan,Merchant_38,191.2,TRANS_966066,1727160963,0
26182,2024-05-09 05:52:05.157538,3069163699237907,nan,Merchant_59,52.79,TRANS_323500,1702245121,0
26183,2024-03-03 20:27:28.157649,1297747970411551,nan,Merchant_52,12.57,TRANS_485667,1718940561,0
26184,2024-09-09 10:17:27.157780,8149117117541145,other,Merchant_48,334.92,TRANS_323951,1703387390,0
26185,2024-08-06 21:05:32.157893,5160492334012253,nan,Merchant_85,236.57,TRANS_759172,1705262672,0
26186,2024-03-20 05:54:03.158024,9994533380463029,nan,Merchant_5,346.51,TRANS_860966,1720643084,0
26187,2023-12-22 19:41:20.158234,8504529060202692,nan,Merchant_26,96.03,TRANS_626921,1723793481,0
26188,2024-01-26 15:54:10.158368,5330288783823571,other,Merchant_34,2.39,TRANS_492072,1713165531,0
26189,2024-06-17 18:22:12.158516,3378042663686867,X11,Merchant_89,406.41,TRANS_870123,1721005409,0
26190,2024-02-07 08:33:19.158651,2039948905931857,nan,Merchant_19,119.99,TRANS_329019,1717261634,0
26191,2024-10-24 02:02:00.158764,8538683793706952,Windows,Merchant_6,157.2,TRANS_112110,1721962202,0
26192,2024-08-26 22:30:24.158875,4212822705918308,nan,Merchant_35,286.11,TRANS_639045,1726465742,0
26193,2024-01-08 02:46:42.158983,5713842981222118,nan,Merchant_67,195.09,TRANS_891304,1714071511,0
26194,2024-02-29 02:39:58.159112,9994533380463029,macOS,Merchant_81,63.38,TRANS_188696,1722842440,0
26195,2023-11-26 22:33:34.159258,9994533380463029,other,Merchant_82,344.53,TRANS_742025,1729000216,0
26196,2024-03-05 04:46:24.159374,3882068295346050,Windows,Merchant_6,398.22,TRANS_219371,1724143818,0
26197,2024-07-26 15:08:38.159483,2762537615033297,other,Merchant_53,461.95,TRANS_596969,1702614454,0
26198,2023-12-27 09:31:39.159591,7806070800679805,Windows,Merchant_7,128.27,TRANS_968030,1727280402,0
26199,2023-12-05 08:37:15.159701,3854209277925875,nan,Merchant_90,274.05,TRANS_779199,1699130792,0
26200,2024-06-13 19:25:41.159814,4982979488642298,nan,Merchant_24,440.87,TRANS_558167,1699099148,0
26201,2024-04-25 06:41:17.159924,1848614961725131,nan,Merchant_50,376.77,TRANS_353703,1712067770,0
26202,2024-08-31 14:45:53.160032,4547850060326355,nan,Merchant_29,85.36,TRANS_291520,1718071334,0
26203,2024-09-28 05:26:08.160140,6063136518383267,macOS,Merchant_63,291.68,TRANS_697936,1703544513,0
26204,2024-05-04 12:48:37.160320,5059278286995893,X11,Merchant_74,239.38,TRANS_999021,1724931157,0
26205,2024-05-24 15:53:08.160451,8538683793706952,nan,Merchant_62,405.23,TRANS_172959,1729930289,0
26206,2023-12-16 09:37:53.160580,2868617412055032,nan,Merchant_37,402.76,TRANS_626790,1727981672,0
26207,2024-08-21 22:57:13.160698,7184673287835802,nan,Merchant_40,158.85,TRANS_771331,1710850685,0
26208,2024-08-10 01:26:13.160808,9913590022909514,Linux,Merchant_89,264.36,TRANS_561672,1717251988,0
26209,2024-06-01 09:42:34.160915,8271493014183141,nan,Merchant_5,67.22,TRANS_159306,1715340048,0
26210,2024-07-31 13:38:07.161028,9888098878441591,nan,Merchant_89,384.32,TRANS_385425,1721044022,0
26211,2023-11-21 23:48:18.161210,8331738445365884,macOS,Merchant_18,311.96,TRANS_989008,1709759184,0
26212,2024-03-11 18:39:03.161403,9297907707489213,Windows,Merchant_14,425.57,TRANS_405652,1707131076,0
26213,2024-09-19 06:19:25.161532,5713842981222118,nan,Merchant_57,428.83,TRANS_793862,1710529010,0
26214,2024-10-02 10:15:31.161645,5059278286995893,Windows,Merchant_100,258.84,TRANS_859322,1727842338,0
26215,2024-02-15 18:52:58.161778,2868617412055032,nan,Merchant_13,78.99,TRANS_777807,1723523547,0
26216,2024-05-20 00:22:18.161892,6063136518383267,macOS,Merchant_30,464.98,TRANS_135591,1713104537,0
26217,2024-10-17 15:14:11.162000,9812171407923350,Windows,Merchant_62,117.4,TRANS_693898,1717875658,0
26218,2024-09-24 05:20:25.162306,8641709210789460,X11,Merchant_4,407.36,TRANS_291119,1724616309,0
26219,2024-09-28 02:09:37.162519,9859408674639534,other,Merchant_84,487.5,TRANS_251559,1707994378,0
26220,2024-08-02 03:11:08.162653,1749703281484585,nan,Merchant_98,155.75,TRANS_671934,1724388675,0
26221,2024-04-03 15:02:55.162766,9913590022909514,nan,Merchant_14,396.01,TRANS_192310,1725496887,0
26222,2024-05-05 19:58:05.162876,8641709210789460,Windows,Merchant_26,333.69,TRANS_973179,1699195615,0
26223,2024-04-03 21:16:52.162984,3378042663686867,Windows,Merchant_81,90.83,TRANS_867375,1713853784,0
26224,2024-01-15 11:17:32.163104,7381324965140812,X11,Merchant_37,405.29,TRANS_936949,1711158911,0
26225,2023-12-03 12:19:32.163221,4982979488642298,nan,Merchant_13,107.56,TRANS_613566,1726745342,0
26226,2023-12-09 18:51:53.163462,3854209277925875,Windows,Merchant_19,355.12,TRANS_658350,1711768372,0
26227,2024-05-12 08:48:03.163635,7978471191137699,nan,Merchant_59,324.9,TRANS_228063,1725204764,0
26228,2024-07-02 01:01:40.163754,2703762170382222,Linux,Merchant_37,154.11,TRANS_535158,1706669748,0
26229,2024-07-19 18:38:54.163866,9310078623566331,nan,Merchant_85,400.56,TRANS_639330,1706476188,0
26230,2023-12-28 15:30:52.163975,9117441336774970,nan,Merchant_70,231.01,TRANS_877031,1723615917,0
26231,2024-08-09 14:11:59.164084,4702056587136712,nan,Merchant_91,223.23,TRANS_486790,1724507579,0
26232,2023-11-03 13:08:43.164199,3832654299198148,nan,Merchant_91,494.16,TRANS_823093,1705362448,0
26233,2024-10-17 00:09:13.164313,7841160067409545,Linux,Merchant_100,164.66,TRANS_371834,1716065780,0
26234,2024-05-31 23:16:31.164486,9310078623566331,nan,Merchant_90,112.37,TRANS_814226,1722708656,0
26235,2024-01-14 22:22:25.164665,2868617412055032,Windows,Merchant_53,227.33,TRANS_544133,1719469727,0
26236,2023-11-30 07:46:48.164841,9812171407923350,nan,Merchant_93,310.44,TRANS_202281,1729847833,0
26237,2024-03-16 12:10:05.164977,9677820889829059,Linux,Merchant_36,319.6,TRANS_250015,1718902324,0
26238,2023-11-29 06:05:16.165094,7577690275618010,nan,Merchant_22,64.77,TRANS_212224,1723145024,0
26239,2024-06-16 21:49:38.165205,9677820889829059,nan,Merchant_42,249.23,TRANS_680187,1718464096,0
26240,2024-01-30 21:34:32.165338,9496565893783298,Windows,Merchant_72,488.38,TRANS_451964,1710951412,0
26241,2024-10-24 19:52:50.165474,1370124048381084,nan,Merchant_60,285.75,TRANS_634456,1704032786,0
26242,2024-07-01 11:55:08.165639,9117441336774970,nan,Merchant_92,182.93,TRANS_465799,1707176002,0
26243,2024-05-05 23:07:44.165800,8154422617065596,nan,Merchant_88,276.11,TRANS_466732,1698698105,0
26244,2024-06-18 11:05:19.165923,5376627803764337,nan,Merchant_27,496.86,TRANS_531094,1704551921,0
26245,2024-04-13 15:15:58.166035,9859408674639534,nan,Merchant_54,123.42,TRANS_893639,1711725403,0
26246,2023-11-17 07:49:45.166211,6063136518383267,nan,Merchant_16,473.31,TRANS_840276,1712759205,0
26247,2023-11-29 03:50:59.166357,1951111219654508,X11,Merchant_90,415.5,TRANS_505794,1712715293,0
26248,2024-04-18 23:34:38.166520,1254144954119050,nan,Merchant_69,408.64,TRANS_896084,1708508553,0
26249,2024-08-14 13:28:13.166665,9859408674639534,nan,Merchant_87,368.35,TRANS_839285,1729234556,0
26250,2024-03-19 21:24:34.166822,4212822705918308,nan,Merchant_20,149.25,TRANS_649525,1700212725,0
26251,2023-11-13 06:43:24.166972,4982979488642298,other,Merchant_27,45.85,TRANS_429885,1722190326,0
26252,2024-03-27 16:24:41.167092,1135476141630558,nan,Merchant_78,254.59,TRANS_713984,1709174570,0
26253,2024-05-29 07:04:40.167204,4036375546186056,macOS,Merchant_7,482.1,TRANS_886527,1701992493,0
26254,2024-03-25 13:23:18.167313,6672051726755609,macOS,Merchant_92,139.14,TRANS_907253,1700579079,0
26255,2024-09-05 00:07:26.167420,4978917114119285,macOS,Merchant_1,395.13,TRANS_155424,1727005102,0
26256,2024-08-30 00:00:09.167528,8149117117541145,nan,Merchant_39,229.52,TRANS_482434,1701900665,0
26257,2024-10-12 23:44:13.167683,3378042663686867,nan,Merchant_48,53.09,TRANS_251619,1701759250,0
26258,2023-12-30 18:20:41.167847,7806070800679805,Linux,Merchant_9,193.93,TRANS_955248,1710902727,0
26259,2024-04-15 10:14:44.167992,5713842981222118,nan,Merchant_12,465.28,TRANS_512120,1705227123,0
26260,2024-02-27 11:45:17.168110,7398253344859827,nan,Merchant_34,255.35,TRANS_328812,1728143137,0
26261,2024-05-22 21:18:01.168239,3989603680259992,nan,Merchant_100,406.05,TRANS_797862,1730089574,0
26262,2024-04-26 07:30:00.168358,9913590022909514,X11,Merchant_73,453.3,TRANS_476408,1711919846,0
26263,2024-04-01 22:59:20.168467,2762537615033297,nan,Merchant_86,393.45,TRANS_963615,1708618794,0
26264,2024-07-20 18:26:05.168598,2594497800523130,nan,Merchant_93,447.1,TRANS_210766,1709649564,0
26265,2024-05-24 09:45:54.168751,6063136518383267,nan,Merchant_86,264.14,TRANS_765541,1720637073,0
26266,2024-10-27 02:15:00.168933,4936974159985826,Windows,Merchant_27,403.99,TRANS_454706,1725319904,0
26267,2024-09-01 10:39:26.169101,7398253344859827,nan,Merchant_37,50.71,TRANS_463616,1702217256,0
26268,2024-02-16 11:37:29.169239,7184673287835802,macOS,Merchant_30,22.4,TRANS_278829,1699251827,0
26269,2024-05-25 12:09:53.169376,4212822705918308,nan,Merchant_65,93.61,TRANS_775328,1704342911,0
26270,2024-10-22 01:36:23.169488,4949616620267793,nan,Merchant_68,262.74,TRANS_375654,1704294089,0
26271,2024-04-28 09:26:25.169595,8360747223299237,nan,Merchant_71,332.04,TRANS_818409,1718215901,0
26272,2024-08-08 01:19:29.169715,3854209277925875,nan,Merchant_39,11.27,TRANS_771766,1726446014,0
26273,2024-03-08 17:52:04.169849,7149117802207092,other,Merchant_86,306.27,TRANS_865577,1706707508,0
26274,2024-08-15 12:52:48.169992,3989603680259992,Windows,Merchant_59,11.12,TRANS_290625,1699088342,0
26275,2024-05-21 04:10:21.170202,4936974159985826,nan,Merchant_13,373.71,TRANS_949487,1703735245,0
26276,2024-07-30 15:32:32.170343,6624740995702653,nan,Merchant_3,435.12,TRANS_516109,1722027716,0
26277,2024-08-20 16:20:46.170456,7184673287835802,nan,Merchant_72,192.43,TRANS_715990,1720275623,0
26278,2024-03-19 15:24:12.170568,1808228936642008,nan,Merchant_34,412.33,TRANS_817798,1700816632,0
26279,2024-09-18 17:23:37.170704,4702056587136712,X11,Merchant_66,365.0,TRANS_685650,1721875956,0
26280,2024-08-04 07:08:42.170844,7978471191137699,nan,Merchant_31,231.09,TRANS_592646,1716508331,0
26281,2024-03-13 12:39:44.170973,5683588910067478,macOS,Merchant_66,236.09,TRANS_399397,1707628380,0
26282,2024-06-29 07:46:02.171129,5713842981222118,nan,Merchant_92,407.86,TRANS_419987,1722076131,0
26283,2024-04-07 06:39:00.171282,9923816345551016,nan,Merchant_51,133.47,TRANS_441259,1714455472,0
26284,2024-10-23 21:41:38.171400,8360747223299237,Windows,Merchant_28,222.78,TRANS_872656,1724485416,0
26285,2024-05-03 09:39:48.171508,8149117117541145,nan,Merchant_33,367.67,TRANS_553997,1714794394,0
26286,2024-03-21 02:45:52.171617,1370124048381084,nan,Merchant_99,131.6,TRANS_109738,1727809803,0
26287,2024-03-25 04:53:59.171724,9812171407923350,nan,Merchant_53,322.03,TRANS_459821,1705746734,0
26288,2023-11-23 19:50:12.171830,9994533380463029,other,Merchant_44,205.49,TRANS_940131,1709104973,0
26289,2024-02-09 02:19:28.171974,9117441336774970,nan,Merchant_51,117.76,TRANS_726646,1723782544,0
26290,2024-08-11 20:42:43.172092,4734422127918118,nan,Merchant_16,430.07,TRANS_774222,1718699268,0
26291,2024-05-03 16:33:57.172255,3832654299198148,nan,Merchant_98,199.09,TRANS_143184,1705053984,0
26292,2023-11-26 22:29:42.172397,1535535839834313,nan,Merchant_22,495.51,TRANS_704910,1708810004,0
26293,2024-05-19 09:10:02.172509,7806070800679805,macOS,Merchant_44,232.82,TRANS_199829,1727279169,0
26294,2024-07-10 10:35:35.172618,4734422127918118,Linux,Merchant_87,430.62,TRANS_282917,1729028637,0
26295,2024-06-18 04:09:15.172726,3256002542736536,nan,Merchant_32,300.47,TRANS_904312,1721876067,0
26296,2023-11-02 08:51:21.172836,9496565893783298,nan,Merchant_21,16.68,TRANS_526685,1725438637,0
26297,2024-02-15 06:41:53.172979,9939447573316257,other,Merchant_95,103.84,TRANS_497657,1724208969,0
26298,2023-11-29 18:27:35.173118,8898224153494349,nan,Merchant_97,449.53,TRANS_495458,1728617403,0
26299,2024-09-01 13:17:30.173246,3530953117040257,nan,Merchant_90,445.54,TRANS_166903,1725056254,0
26300,2024-05-30 05:17:57.173391,5330288783823571,Windows,Merchant_24,42.33,TRANS_716291,1720745943,0
26301,2024-08-27 12:48:08.173506,3378042663686867,Windows,Merchant_53,336.97,TRANS_246114,1708229879,0
26302,2024-10-19 16:47:49.173616,1752467965316559,X11,Merchant_50,408.24,TRANS_646663,1718350667,0
26303,2024-06-18 21:07:44.173726,8641709210789460,X11,Merchant_69,449.12,TRANS_321674,1706330056,0
26304,2024-08-14 16:59:03.173833,9812171407923350,nan,Merchant_19,465.39,TRANS_318281,1704986164,0
26305,2023-11-19 17:32:39.173943,7398253344859827,other,Merchant_20,496.97,TRANS_879165,1729880744,0
26306,2024-07-07 17:31:36.174094,4237748700328337,macOS,Merchant_11,217.01,TRANS_298686,1703594442,0
26307,2024-01-09 16:33:04.174232,5368301398305789,nan,Merchant_27,292.78,TRANS_737017,1702637214,0
26308,2023-12-14 14:12:18.174380,1297747970411551,nan,Merchant_59,126.63,TRANS_774831,1729033038,0
26309,2024-10-15 07:54:05.174525,8504529060202692,Windows,Merchant_70,412.11,TRANS_850243,1724939076,0
26310,2024-03-29 00:53:37.174645,8655998288450949,nan,Merchant_81,327.54,TRANS_683230,1724526127,0
26311,2024-03-20 01:39:25.174902,4058280985505395,macOS,Merchant_65,350.26,TRANS_254632,1720769320,0
26312,2023-11-17 14:13:31.175056,6452593798881681,other,Merchant_92,293.09,TRANS_731027,1728660851,0
26313,2024-05-28 20:29:05.175208,4491697206636527,nan,Merchant_14,167.98,TRANS_707656,1712895323,0
26314,2024-01-06 19:36:07.175327,3854209277925875,macOS,Merchant_33,404.08,TRANS_953316,1708749089,0
26315,2024-10-27 03:22:41.175453,1254144954119050,Windows,Merchant_47,256.91,TRANS_989293,1714098185,0
26316,2024-04-06 06:02:28.175571,4491697206636527,Linux,Merchant_46,228.16,TRANS_142646,1714309469,0
26317,2024-05-05 15:56:13.175695,8154422617065596,other,Merchant_66,303.56,TRANS_821257,1705719877,0
26318,2024-09-30 04:16:44.175806,4058280985505395,nan,Merchant_95,104.56,TRANS_204582,1715115073,0
26319,2024-01-24 00:57:39.175915,7841160067409545,Windows,Merchant_95,25.81,TRANS_324761,1725842831,0
26320,2024-05-13 14:34:20.176023,1535535839834313,nan,Merchant_31,282.09,TRANS_535244,1723485681,0
26321,2024-05-25 06:20:32.176129,8149117117541145,nan,Merchant_33,52.35,TRANS_836798,1726785054,0
26322,2024-03-25 12:58:11.176302,1370124048381084,nan,Merchant_46,394.41,TRANS_699361,1720436773,0
26323,2024-08-17 23:40:12.176443,4212822705918308,nan,Merchant_45,466.89,TRANS_238946,1720869697,0
26324,2024-01-18 01:40:21.176608,2039948905931857,other,Merchant_86,169.56,TRANS_725229,1712233687,0
26325,2023-11-09 20:08:26.176734,4982979488642298,Windows,Merchant_85,17.89,TRANS_781393,1725077858,0
26326,2024-10-01 09:33:47.176849,7978471191137699,Linux,Merchant_92,468.82,TRANS_912148,1709731188,0
26327,2024-01-11 12:07:58.176957,1524881038986874,nan,Merchant_61,302.78,TRANS_807732,1719108242,0
26328,2024-04-26 23:01:03.177093,5368301398305789,nan,Merchant_38,11.15,TRANS_943023,1722181396,0
26329,2024-06-26 14:30:14.177216,3500063546390073,nan,Merchant_69,259.99,TRANS_384141,1703941693,0
26330,2024-05-05 10:12:20.177359,9888098878441591,macOS,Merchant_40,476.5,TRANS_946057,1699862280,0
26331,2024-10-17 00:46:18.177473,1254144954119050,nan,Merchant_79,50.9,TRANS_367731,1722820567,0
26332,2024-05-09 09:21:05.177624,9859408674639534,nan,Merchant_4,273.17,TRANS_329335,1707612250,0
26333,2024-06-14 04:23:39.177748,2703762170382222,nan,Merchant_19,93.35,TRANS_411068,1721981808,0
26334,2023-11-07 09:27:06.177875,9812171407923350,nan,Merchant_16,204.47,TRANS_868866,1720934958,0
26335,2024-06-02 11:24:13.177994,3882068295346050,other,Merchant_80,213.08,TRANS_524192,1716038768,0
26336,2024-03-08 05:48:10.178130,3989603680259992,nan,Merchant_90,35.73,TRANS_291963,1698626747,0
26337,2024-10-06 09:59:22.178292,3378042663686867,nan,Merchant_25,250.88,TRANS_437182,1701103371,0
26338,2024-08-16 12:42:51.178438,3378042663686867,nan,Merchant_18,258.77,TRANS_193585,1705112740,0
26339,2024-08-24 19:37:11.178555,8271493014183141,nan,Merchant_69,285.58,TRANS_946960,1710126780,0
26340,2024-07-26 09:53:28.178703,8538683793706952,macOS,Merchant_3,437.25,TRANS_731112,1718555041,0
26341,2023-11-23 05:48:34.178881,5330288783823571,Windows,Merchant_16,470.58,TRANS_193001,1715948040,0
26342,2024-10-16 08:51:19.179079,1951111219654508,nan,Merchant_88,188.35,TRANS_108151,1711768372,0
26343,2024-05-06 10:14:55.179305,4113345811048359,macOS,Merchant_25,300.27,TRANS_868840,1715928644,0
26344,2024-09-28 13:30:42.179523,8360747223299237,nan,Merchant_68,269.37,TRANS_533251,1699832586,0
26345,2024-05-11 21:25:07.179735,1808228936642008,macOS,Merchant_100,272.88,TRANS_282439,1699000173,0
26346,2024-10-11 18:28:48.179937,2039948905931857,Windows,Merchant_67,166.67,TRANS_283525,1700564209,0
26347,2023-11-25 01:52:51.180144,5376627803764337,Windows,Merchant_72,63.22,TRANS_309561,1707685403,0
26348,2024-05-17 15:40:08.180347,9677820889829059,macOS,Merchant_57,376.46,TRANS_317560,1725787627,0
26349,2023-11-17 06:05:12.180488,9923816345551016,Windows,Merchant_46,140.25,TRANS_542877,1706956760,0
26350,2024-03-18 22:31:02.180606,4978917114119285,macOS,Merchant_19,485.87,TRANS_693349,1702164319,0
26351,2024-02-19 23:08:16.180719,9496565893783298,nan,Merchant_41,229.87,TRANS_479048,1713703824,0
26352,2024-03-17 15:31:16.180881,7617576655888052,nan,Merchant_82,15.56,TRANS_422842,1728056053,0
26353,2024-07-03 15:40:27.181021,7806070800679805,nan,Merchant_10,164.69,TRANS_389382,1709965513,0
26354,2023-12-29 18:53:16.181153,8900944501925387,Windows,Merchant_20,497.05,TRANS_821782,1714477449,0
26355,2024-08-31 08:29:53.181267,1752467965316559,macOS,Merchant_24,393.85,TRANS_237658,1702192106,0
26356,2024-06-22 01:22:50.181376,3882068295346050,nan,Merchant_53,424.0,TRANS_789441,1716253327,0
26357,2024-02-12 19:48:43.181488,1228287482773221,Windows,Merchant_26,166.54,TRANS_427211,1727512416,0
26358,2024-01-09 01:42:32.181599,8898224153494349,nan,Merchant_24,151.18,TRANS_619272,1710938426,0
26359,2024-09-16 12:25:09.181709,7806070800679805,macOS,Merchant_47,242.28,TRANS_710141,1707839956,0
26360,2024-07-12 19:13:15.181816,5160492334012253,nan,Merchant_28,414.52,TRANS_214032,1704113165,0
26361,2024-03-21 06:12:31.181959,8271493014183141,nan,Merchant_7,341.05,TRANS_183548,1722125225,0
26362,2024-08-23 05:26:45.182139,5059278286995893,Linux,Merchant_74,498.65,TRANS_814399,1700426885,0
26363,2024-04-20 09:04:50.182306,3069163699237907,nan,Merchant_24,353.41,TRANS_669947,1710585129,0
26364,2024-01-19 13:18:17.182434,4113345811048359,macOS,Merchant_79,459.59,TRANS_612493,1709223707,0
26365,2024-10-22 14:07:34.182575,4949616620267793,other,Merchant_87,474.23,TRANS_872252,1726294767,0
26366,2024-06-03 15:42:11.182742,4058280985505395,X11,Merchant_12,55.41,TRANS_116795,1709509232,0
26367,2023-12-10 04:32:48.182864,2216115740900538,nan,Merchant_32,419.03,TRANS_854932,1700246502,0
26368,2024-01-24 11:47:01.183009,5160492334012253,macOS,Merchant_39,361.65,TRANS_312143,1721671391,0
26369,2024-06-04 15:13:09.183176,7398253344859827,nan,Merchant_95,287.38,TRANS_492345,1712803882,0
26370,2024-02-10 11:06:57.183317,2216115740900538,other,Merchant_32,175.21,TRANS_657298,1714324786,0
26371,2024-08-28 20:02:03.183436,2594497800523130,nan,Merchant_81,492.7,TRANS_538244,1721332670,0
26372,2024-02-16 09:11:15.183548,5368301398305789,nan,Merchant_19,13.08,TRANS_987989,1707829906,0
26373,2023-12-27 01:13:46.183711,9888098878441591,nan,Merchant_62,17.36,TRANS_530484,1709811617,0
26374,2024-04-21 15:13:41.183860,9939447573316257,nan,Merchant_72,262.12,TRANS_996980,1728935905,0
26375,2023-12-09 22:33:39.183972,4734422127918118,nan,Merchant_30,390.26,TRANS_925905,1713044618,0
26376,2023-12-05 12:37:44.184120,1848614961725131,Linux,Merchant_98,227.35,TRANS_556800,1723550995,0
26377,2024-03-27 05:08:51.184321,8900944501925387,macOS,Merchant_14,192.51,TRANS_387453,1708260014,0
26378,2024-10-17 04:25:54.184490,6905316705853865,Windows,Merchant_16,145.55,TRANS_167500,1705536073,0
26379,2024-04-02 00:38:42.184632,3530953117040257,Windows,Merchant_91,27.76,TRANS_135106,1703875687,0
26380,2024-02-26 16:53:00.184812,8641709210789460,nan,Merchant_8,73.38,TRANS_498703,1720240713,0
26381,2024-09-13 07:49:46.184985,3530953117040257,nan,Merchant_47,22.43,TRANS_460789,1729809592,0
26382,2024-08-20 16:55:04.185111,1135476141630558,nan,Merchant_98,497.92,TRANS_634806,1711497529,0
26383,2024-04-06 00:19:31.185250,9923816345551016,X11,Merchant_51,217.82,TRANS_679472,1718548727,0
